Date,HDG
2022-10-05,-0.007321335586602751
2022-10-06,-0.004989137428123791
2022-10-07,-0.014606432063907437
2022-10-10,-0.0026545863432070327
2022-10-11,-0.0015531220288300673
2022-10-12,0.00022227247798545235
2022-10-13,0.0073299457930779965
2022-10-14,-0.0074972146996403755
2022-10-17,0.01199735784788536
2022-10-18,0.002195461599451276
2022-10-19,-0.007448035064273273
2022-10-20,-0.002869126040742742
2022-10-21,0.007082735967923304
2022-10-24,-0.001318633214520859
2022-10-25,0.003961122911800841
2022-10-26,-0.0006574457231451891
2022-10-27,-0.003070949378657928
2022-10-28,0.026402684027332368
2022-10-31,-0.016934640172308058
2022-11-01,0.0030529600888344888
2022-11-02,-0.007391455086494525
2022-11-03,-0.002409098737637727
2022-11-04,0.022832161888191926
2022-11-07,-0.0027903894555073583
2022-11-08,0.0017218782402077526
2022-11-09,-0.008594860284624084
2022-11-10,0.01928930388556127
2022-11-11,0.006591576102902952
2022-11-14,-0.002746093991447651
2022-11-15,0.006990008676432513
2022-11-16,-0.005679526130576429
2022-11-17,-0.00021146967555629725
2022-11-18,0.0006347191088709181
2022-11-21,-0.0046520351698042806
2022-11-22,-0.0033992154474761227
2022-11-23,0.00874007203679339
2022-11-25,0.0038039252095267706
2022-11-28,-0.011578976290600895
2022-11-29,0.0042599019104445635
2022-11-30,0.007423096021754061
2022-12-01,-0.00021044570212125358
2022-12-02,-0.0004211550413317777
2022-12-05,-0.00568790102434058
2022-12-06,0.005932221598760501
2022-12-07,-0.0010530219164071042
2022-12-08,0.0008433756583943186
2022-12-09,-0.0010535063364921493
2022-12-12,0.0
2022-12-13,0.004850521221326121
2022-12-14,-0.0027281412004100947
2022-12-15,-0.006102892169468244
2022-12-16,-0.0014820693458144074
2022-12-19,-0.0059374290794596
2022-12-20,0.005333028577021892
2022-12-21,0.004455729674679887
2022-12-22,-0.0032871123491962084
2022-12-23,0.00042546845354030083
2022-12-27,0.00212687779182974
2022-12-28,-0.00445665641992421
2022-12-29,0.006821525982714238
2022-12-30,-0.004234753803708968
2023-01-03,0.0036147034738867045
2023-01-04,0.006144292455970479
2023-01-05,-0.0021058280830025256
2023-01-06,0.005908412013147846
2023-01-09,0.0006294064749918782
2023-01-10,0.0052409157359314396
2023-01-11,0.0020855403085449087
2023-01-12,0.004370485287319648
2023-01-13,0.0018648777749257217
2023-01-17,0.0012410232820523337
2023-01-18,-0.005784007008097891
2023-01-19,0.001454521619030702
2023-01-20,0.004564321518648384
2023-01-23,0.0028913633186335996
2023-01-24,-0.0008237708447189629
2023-01-25,0.00020624049433548564
2023-01-26,0.0026786967298810804
2023-01-27,0.0
2023-01-30,-0.005137774198971767
2023-01-31,0.005783921485083221
2023-02-01,-0.0012322721637864076
2023-02-02,0.009870340255835774
2023-02-03,-0.0022398730449164628
2023-02-06,-0.005510058753231073
2023-02-07,0.0030782364494428283
2023-02-08,0.00020446741827773174
2023-02-09,-0.0032725882688486863
2023-02-10,-0.0002052667401356567
2023-02-13,0.0022579728212168693
2023-02-14,-0.0014336700579928863
2023-02-15,0.0016406141409186503
2023-02-16,-0.0006141590230217542
2023-02-17,0.0006145364461251912
2023-02-21,-0.006142353160681013
2023-02-22,-0.00041214040067694135
2023-02-23,0.0028854896799543894
2023-02-24,-0.004726905413564242
2023-02-27,0.0026844850408478393
2023-02-28,0.0002059000817631329
2023-03-01,0.00041171539129369883
2023-03-02,0.0
2023-03-03,0.003292878849136871
2023-03-06,-0.002256413461843021
2023-03-07,-0.004317556428532043
2023-03-08,0.0026844850408478393
2023-03-09,-0.006178025558893019
2023-03-10,-0.004143944062931948
2023-03-13,-0.005410216067505247
2023-03-14,0.0008369551876887815
2023-03-15,-0.0029264174972678525
2023-03-16,0.004192767307142908
2023-03-17,-0.006054154971120385
2023-03-20,0.0037807628850254904
2023-03-21,0.00648661076904733
2023-03-22,-0.004870078309447634
2023-03-23,-0.0016805199206352261
2023-03-24,-0.002103644520811798
2023-03-27,0.0050599977738405855
2023-03-28,-0.0004194931993466433
2023-03-29,0.0012591805888799712
2023-03-30,0.003563047776517392
2023-03-31,0.001879698116440176
2023-04-03,-0.0014593017156732113
2023-04-04,-0.0035490872676386953
2023-04-05,-0.000209396691635777
2023-04-06,-0.00020944054779359345
2023-04-10,0.0025151077800373844
2023-04-11,0.001672618019572747
2023-04-12,-0.0004175637023168255
2023-04-13,0.005011481779420013
2023-04-14,-0.00020765642145614827
2023-04-17,0.0006233553909629208
2023-04-18,-0.0004153968994645707
2023-04-19,0.00020791310430090526
2023-04-20,-0.001246449424102014
2023-04-21,-0.0012479193492935803
2023-04-24,0.0004165214515836624
2023-04-25,-0.0064530944979740434
2023-04-26,-0.0012568978177793788
2023-04-27,0.0031466309279655214
2023-04-28,0.002718497234569739
2023-05-01,-0.0014599103081399667
2023-05-02,-0.0025061781475611555
2023-05-03,0.00041878892141622437
2023-05-04,-0.0012558408320214598
2023-05-05,0.0067058082601556546
2023-05-08,-0.0006245649111614737
2023-05-09,0.00041652245777412666
2023-05-10,-0.00020808878043088175
2023-05-11,-0.003956653640759367
2023-05-12,0.0008362659609877365
2023-05-15,0.004386878368926039
2023-05-16,-0.003535714389717781
2023-05-17,0.003756955921071281
2023-05-18,0.0
2023-05-19,-0.0008318303470276067
2023-05-22,0.005202882239752293
2023-05-23,-0.0031055032136126925
2023-05-24,-0.003945885680583849
2023-05-25,-0.0016681700059976157
2023-05-26,0.004385962271693744
2023-05-30,-0.0020793189712294824
2023-05-31,-0.002292256971677342
2023-06-01,0.002506264155253568
2023-06-02,0.005833301232574861
2023-06-05,0.0
2023-06-06,0.005592374616171902
2023-06-07,0.0028836517717150123
2023-06-08,0.0
2023-06-09,-0.001848427741149461
2023-06-12,0.0016462025366330568
2023-06-13,0.003081429998050167
2023-06-14,-0.0014336843807929434
2023-06-15,0.00020514230702417535
2023-06-16,-0.0014352794353452714
2023-06-20,-0.0014375115423720386
2023-06-21,-0.00031044139923208647
2023-06-22,-0.0031055474452802434
2023-06-23,-0.004984423040712227
2023-06-26,0.0010436375598164016
2023-06-27,0.0035445489230927496
2023-06-28,-0.0004155128774564476
2023-06-29,0.003117897127508762
2023-06-30,0.002072137373840155
2023-07-03,0.0010339262496963375
2023-07-05,-0.0026855500319340475
2023-07-06,-0.005178113319023736
2023-07-07,0.00208206036918801
2023-07-10,0.0014543800778237248
2023-07-11,0.0031119905772776235
2023-07-12,0.0037231079955177826
2023-07-13,0.00288453172706693
2023-07-14,-0.0026708678277695963
2023-07-17,0.0010299235830248943
2023-07-18,0.0022640227021997195
2023-07-19,0.0008212990672844533
2023-07-20,-0.00225688687948411
2023-07-21,-0.001850667138707185
2023-07-24,0.004120284352975068
2023-07-25,0.0010257813608307575
2023-07-26,0.0
2023-07-27,-0.0008197841693438068
2023-07-28,0.003487109110175357
2023-07-31,0.002248499272049953
2023-08-01,-0.0030591428441967272
2023-08-02,-0.004296444096130836
2023-08-03,0.0008219736126127142
2023-08-04,-0.0008212985268954975
2023-08-07,0.0008219736126127142
2023-08-08,-0.0020529943336449197
2023-08-09,-0.0008228197821833483
2023-08-10,0.00041166444941787006
2023-08-11,-0.0006172846782886987
2023-08-14,-0.0012355846699876327
2023-08-15,-0.0035052525642788046
2023-08-16,-0.0035174132697315397
2023-08-17,-0.0006229659943651766
2023-08-18,0.0004155978841826613
2023-08-21,-0.00020767013146094637
2023-08-22,-0.0008309380582719461
2023-08-23,0.004157975333185293
2023-08-24,-0.0026915817487801474
2023-08-25,0.0010381744641017043
2023-08-28,0.002281055109320862
2023-08-29,0.003310770531069318
2023-08-30,-0.0014437509613545174
2023-08-31,-0.0002064276308495483
2023-09-01,0.002891766738817081
2023-09-05,-0.005561234976419582
2023-09-06,0.001242835328895131
2023-09-07,-0.0004137924146746519
2023-09-08,-0.0006207338833995601
2023-09-11,0.0010353402638998421
2023-09-12,0.0006205616658609969
2023-09-13,-0.0014471638033958234
2023-09-14,0.004554893274442362
2023-09-15,-0.0014426898234587426
2023-09-18,-0.0018575426813857154
2023-09-19,-0.0012407791815763902
2023-09-20,-0.0007547440875415035
2023-09-21,-0.003566846065788165
2023-09-22,-0.000631766649594967
2023-09-25,0.00021077876283071006
2023-09-26,-0.002527961026061787
2023-09-27,-0.0006337199420325401
2023-09-28,0.003170096704641301
2023-09-29,0.00021056412290332283
2023-10-02,-0.0029485535230836524
2023-10-03,-0.003379984643105849
2023-10-04,-0.00042371687560360805
2023-10-05,0.0010601695705889647
2023-10-06,0.0004236187205584052
2023-10-09,0.0014820377030391185
2023-10-10,0.0044398752198520075
2023-10-11,0.0
2023-10-12,-0.003788749150671511
2023-10-13,-0.001478906440665284
2023-10-16,0.0012694260918568734
2023-10-17,0.002747377299737508
2023-10-18,-0.005479529503282343
2023-10-19,-0.004450224463263708
2023-10-20,-0.0010641457860807169
2023-10-23,-0.001704756962367937
2023-10-24,0.0008538340607437966
2023-10-25,0.0004266820704179608
2023-10-26,-0.0014924058093239712
2023-10-27,-0.0019212564330477466
2023-10-30,0.0006415939738562138
2023-10-31,0.002565248577009127
2023-11-01,0.0012792563118808609
2023-11-02,0.006814327639211859
2023-11-03,0.005499146710650882
2023-11-06,-0.002313730069414488
2023-11-07,-0.0010542196512982605
2023-11-08,-0.0029548619511042817
2023-11-09,-0.0008468704749153844
2023-11-10,0.0
2023-11-13,0.0
2023-11-14,0.010593398244340024
2023-11-15,0.0014674347639487273
2023-11-16,-0.0029307382615272326
2023-11-17,0.003569177681888025
2023-11-20,0.0012553390154919075
2023-11-21,-0.00020910154796771607
2023-11-22,-0.0002088075409159007
2023-11-24,0.0012540358816917063
2023-11-27,-0.0004175165307024331
2023-11-28,-0.0016708480762759326
2023-11-29,0.002510424461293237
2023-11-30,-0.0002085868301276994
2023-12-01,0.0073053510058023186
2023-12-04,-0.00041440200158682217
2023-12-05,-0.0022803234144667117
2023-12-06,0.002285535173838227
2023-12-07,0.0
2023-12-08,0.0018655821081001722
2023-12-11,-0.0014483063718457867
2023-12-12,0.0006216867199562159
2023-12-13,0.0066265635315703175
2023-12-14,0.005348686520242785
2023-12-15,-0.0010230735112419787
2023-12-18,-0.0004097312623049243
2023-12-19,0.002254073099161813
2023-12-20,-0.0025829756881099453
2023-12-21,0.00435064337047808
2023-12-22,0.0004125481938421771
2023-12-26,0.004742224142934903
2023-12-27,0.0006156065447244785
2023-12-28,0.00041026118650422383
2023-12-29,-0.0026651124002139426
2024-01-02,-0.003494283127979947
2024-01-03,-0.0024752891630523965
2024-01-04,-0.0008271438077878113
2024-01-05,-0.003725145701463539
2024-01-08,0.005816300889103454
2024-01-09,-0.0022717031242750485
2024-01-10,-0.002897999535439566
2024-01-11,0.0018684558607386936
2024-01-12,-0.00041442885027842546
2024-01-16,-0.002902204709310019
2024-01-17,-0.003534404719676143
2024-01-18,0.0008346479573853038
2024-01-19,0.000416934282140069
2024-01-22,0.0
2024-01-23,0.005417803462969273
2024-01-24,-0.0026943045191305526
2024-01-25,0.004571980677933851
2024-01-26,-0.0024823751940118433
2024-01-29,0.009124831464949912
2024-01-30,-0.002466050421065513
2024-01-31,-0.003914486465990463
2024-02-01,-0.0002067047069472805
2024-02-02,-0.0018618847692301044
2024-02-05,0.0
2024-02-06,0.0008291123750097107
2024-02-07,0.0020706912621928364
2024-02-08,0.00041339813098439926
2024-02-09,0.002065641041564037
2024-02-12,0.007421110526189212
2024-02-13,-0.01104966500401161
2024-02-14,0.004965943303412823
2024-02-15,0.005147172964468982
2024-02-16,0.0012290251371629424
2024-02-20,-0.004910147739530357
2024-02-21,0.00205603805018284
2024-02-22,0.0018465226598258777
2024-02-23,0.0010240188416847928
2024-02-26,0.0008180989696107144
2024-02-27,0.003066323557893158
2024-02-28,-0.0020378580152122794
2024-02-29,0.002042019360733782
2024-03-01,0.002241855635348733
2024-03-04,0.0010165685390002288
2024-03-05,-0.0022344069600851446
2024-03-06,0.0024430378994790836
2024-03-07,0.0010153298900665852
2024-03-08,0.00040584978448343634
2024-03-11,-0.002433624390529854
2024-03-12,0.0014231180988097947
2024-03-13,0.0006089018974073657
2024-03-14,-0.003651755904550691
2024-03-15,0.0006108431165372519
2024-03-18,-0.0018315733503067033
2024-03-19,0.0018349341668262298
2024-03-20,0.0010866272203982064
2024-03-21,0.004095722562254878
2024-03-22,-0.00020386986935250206
2024-03-25,-0.0026519820208230627
2024-03-26,0.002045348127585278
2024-03-27,0.0030619218245238056
2024-03-28,0.002238436621598394
2024-04-01,-0.0004060794934448442
2024-04-02,-0.008328253262469443
2024-04-03,0.0034821588230513623
2024-04-04,0.0022453715384800343
2024-04-05,0.0
2024-04-08,0.0020366811109040484
2024-04-09,-0.0008129843275495041
2024-04-10,-0.004678624838491685
2024-04-11,0.0016349408927507358
2024-04-12,-0.004284876520144643
2024-04-15,-0.00204912050853312
2024-04-16,-0.0018479952225901597
2024-04-17,-0.0014399907135292933
2024-04-18,-0.001030048055011723
2024-04-19,0.0008248881184114154
2024-04-22,0.003708937074726304
2024-04-23,0.003284731858233192
2024-04-24,-0.0016369482607424546
2024-04-25,-0.00020495403173859117
2024-04-26,0.0030750220452098187
2024-04-29,0.0016349408927507358
2024-04-30,-0.0036726125043226032
2024-05-01,0.0014335841611257116
2024-05-02,0.0051123242557389315
2024-05-03,0.002238142856520131
2024-05-06,0.0010149925679989735
2024-05-07,0.0014196292370391994
2024-05-08,-0.0028351531345112146
2024-05-09,0.004874104308185245
2024-05-10,-0.003637967280669341
2024-05-13,0.0004057481497650173
2024-05-14,0.004055192194000412
2024-05-15,0.000807810884588589
2024-05-16,0.0014123078073582374
2024-05-17,-0.00020156509177249315
2024-05-20,0.0014107602759143578
2024-05-21,-0.0018111766850771316
2024-05-22,-0.0012096419987701612
2024-05-23,-0.003431630045898748
2024-05-24,0.0018229964560838585
2024-05-28,-0.0018196791873741347
2024-05-29,-0.0042535512302112055
2024-05-30,0.004475213386281762
2024-05-31,0.0
2024-06-03,0.0006075155947082855
2024-06-04,-0.002833592401349727
2024-06-05,0.002232772424733076
2024-06-06,0.0
2024-06-07,-0.003037738691953007
2024-06-10,0.0
2024-06-11,-0.0012188139870290549
2024-06-12,0.003864274022810754
2024-06-13,-0.003646650858965872
2024-06-14,-0.0026435153792354615
2024-06-17,0.0002040294439891177
2024-06-18,0.0020382605775410845
2024-06-20,0.0006101536377998151
2024-06-21,-0.0014230119095771654
2024-06-24,0.003460891625726381
2024-06-25,-0.002231544273881836
2024-06-26,-0.0005130015804772903
2024-06-27,0.0012315773991016243
2024-06-28,0.0014349385154204253
2024-07-01,-0.001023556451678509
2024-07-02,0.0012296390646264754
2024-07-03,0.0010232663495817196
2024-07-05,-0.002453505740540818
2024-07-08,0.0020496302991237503
2024-07-09,-0.0016362859687271136
2024-07-10,0.0040974194718075285
2024-07-11,0.00652935936634802
2024-07-12,0.003648804863925159
2024-07-15,0.0026257865682128845
2024-07-16,0.00805805622598399
2024-07-17,-0.002997645599676524
2024-07-18,-0.0036080059623900818
2024-07-19,-0.00140809310551826
2024-07-22,0.003626097570753828
2024-07-23,-0.000602192397155199
2024-07-24,-0.004016850693001728
2024-07-25,0.0036297537016294346
2024-07-26,0.003415746461588043
2024-07-29,-0.0016018826925711105
2024-07-30,0.0
2024-07-31,0.003610097766710396
2024-08-01,-0.00879298372198034
2024-08-02,-0.008669417891142395
2024-08-05,-0.008135000925068248
2024-08-06,0.004305940308928724
2024-08-07,-0.0010208397288049564
2024-08-08,0.0038830425150875314
2024-08-09,-0.0002035380061986558
2024-08-12,-0.00040723897103167594
2024-08-13,0.003463061676932888
2024-08-14,-0.0014211158541964641
2024-08-15,0.004269254983622517
2024-08-16,0.002226625704672802
2024-08-19,0.002221758296719667
2024-08-20,-0.0022168330295438965
2024-08-21,0.0024237724324662757
2024-08-22,-0.002619358400233196
2024-08-23,0.008484877185081618
2024-08-26,-0.001201893342464233
2024-08-27,-0.001002822464453712
2024-08-28,-0.0012047054973955973
2024-08-29,0.0026132776736389474
2024-08-30,0.0008018258510578136
2024-09-03,-0.009615383100253005
2024-09-04,0.001213562208010277
2024-09-05,0.00020197548230593831
2024-09-06,-0.005857297786471594
2024-09-09,0.0032507104761319017
2024-09-10,-0.000607717486397652
2024-09-11,0.003039638189013205
2024-09-12,0.0006060853576037584
2024-09-13,0.004239868870100416
2024-09-16,0.0012062427629386807
2024-09-17,0.000602434235513094
2024-09-18,0.0008026304874404477
2024-09-19,0.004010407137043703
2024-09-20,-0.0013979690369928521
2024-09-23,0.0008000589012000514
2024-09-24,0.00279777112053492
2024-09-25,-0.002894287381958849
2024-09-26,0.005442531293493813
2024-09-27,0.00040083209208563453
2024-09-30,-0.0008014992787991337
2024-10-01,-0.013638216194058916
2024-10-02,0.013216784702841489
2024-10-03,-0.0038130171457817497
2024-10-04,0.004028957651951881
2024-10-07,-0.0012037744922336335
2024-10-08,-0.0010044458204023776
2024-10-09,0.0008043175471081909
2024-10-10,-0.0016074206340469521
2024-10-11,0.004628647181547096
2024-10-14,0.0014023743341124995
2024-10-15,-0.0030006789088686814
2024-10-16,0.003812252491719237
2024-10-17,-0.0007994945342540971
2024-10-18,0.001600268474406752
2024-10-21,-0.0033952736737470346
2024-10-22,-0.0012024052168100319
2024-10-23,-0.0018057791034293835
2024-10-24,0.0010050515953137218
2024-10-25,-0.0004015543473426808
2024-10-28,0.0036158326105375505
2024-10-29,-0.001601151474018625
2024-10-30,-0.0038092730358445515
2024-10-31,-0.0032199387105867894
2024-11-01,0.003836112650999146
2024-11-04,0.0010055795113703692
2024-11-05,0.003616637661532529
2024-11-06,0.007207209457904984
2024-11-07,0.002782773669059324
2024-11-08,-0.00138748701598157
2024-11-11,0.0031758384557201147
2024-11-12,-0.005540219212188835
2024-11-13,-0.001591594259460205
2024-11-14,-0.0017936990424641808
2024-11-15,-0.001597151705900468
2024-11-18,0.00040002414180784207
2024-11-19,0.0007994945342539861
2024-11-20,0.0005991613610161206
2024-11-21,0.0031935878230036074
2024-11-22,0.0009948530977819114
2024-11-25,0.0021863930498635664
2024-11-26,-0.000595002198097272
2024-11-27,-0.00019834895966630572
2024-11-29,0.0009924833819796586
2024-12-02,0.0007930757435279379
2024-12-03,-0.001188825442626107
2024-12-04,0.0025789058390321973
2024-12-05,-0.0027700324464162707
2024-12-06,0.00019830957912647662
2024-12-09,0.000991892811832873
2024-12-10,-0.0021798936630451626
2024-12-11,0.0015889040821630562
2024-12-12,-0.0029744980060980586
2024-12-13,-0.0005967364549976928
2024-12-16,0.00019905678900067336
2024-12-17,-0.00039787916747968666
2024-12-18,-0.009753239236162226
2024-12-19,-0.00040195793018005244
2024-12-20,0.0008043175471081909
2024-12-23,0.00030448143231320834
2024-12-24,0.00223215806846766
2024-12-26,0.0026321083455138616
2024-12-27,-0.0018174811189621831
2024-12-30,-0.0008091881036698112
2024-12-31,-0.00020242177726947919
2025-01-02,-0.0002025409310910664
2025-01-03,0.0026330963882787994
2025-01-06,0.000808121799543704
2025-01-07,-0.001211164939798226
2025-01-08,-0.0008084484304219375
2025-01-10,-0.004854302984271253
2025-01-13,-0.0006097673877069054
2025-01-14,0.0026438851970691513
2025-01-15,0.0042596355237145556
2025-01-16,0.0016158391374250236
2025-01-17,0.0016132324133537601
2025-01-21,0.003019909768742446
2025-01-22,0.00020075215035686433
2025-01-23,-0.0002007118570200861
2025-01-24,-0.00040142682014632225
2025-01-27,0.00020083277001714528
2025-01-28,0.0006022223407051719
2025-01-29,0.0006019373367123215
2025-01-30,0.0034089004804009893
2025-01-31,-0.0021982563908883312
2025-02-03,-0.0028038743686779055
2025-02-04,0.002610885089037396
2025-02-05,0.001802918073472659
2025-02-06,0.002199575105413132
2025-02-07,-0.0017957235808712113
2025-02-10,0.003397998513216427
2025-02-11,-0.0017927849689955977
2025-02-12,-0.0013969782286316068
2025-02-13,0.001998386849926481
2025-02-14,0.0017949303437689856
2025-02-18,0.0033845457010881486
2025-02-19,-0.0027778801090840854
2025-02-20,-0.00019891787141901318
2025-02-21,-0.004179105027946606
2025-02-24,-0.0017985173089645201
2025-02-25,0.00020015237855597334
2025-02-26,0.00020018958904421957
2025-02-27,-0.0036021506456154206
2025-02-28,0.002008343327241535
2025-03-03,-0.005411851944927326
2025-03-04,-0.004232087221355707
2025-03-05,0.004452491857970253
2025-03-06,-0.004835796420087357
2025-03-07,0.0024296084131179008
2025-03-10,-0.009694956858849246
2025-03-11,-0.001427749947960133
2025-03-12,0.0026552253925895553
2025-03-13,-0.0014258477023548766
2025-03-14,0.005915877943312164
2025-03-17,0.004461521733293283
2025-03-18,-0.0024226631463259984
2025-03-19,0.00425007390481813
2025-03-20,-0.0026199079710454987
2025-03-21,-0.0012123885770907172
2025-03-24,0.004450768845836395
2025-03-25,0.0004028012764625277
2025-03-26,-0.00484107257583255
2025-03-27,-0.000407096743460289
2025-03-28,-0.005497848961613316
2025-03-31,-0.0016380559389975735
2025-04-01,-0.0002050536034984285
2025-04-02,0.0022564457567628704
2025-04-03,-0.017396709540062893
2025-04-04,-0.019787442109017506
2025-04-07,-0.007012352982275982
2025-04-08,-0.005135892949054588
2025-04-09,0.026672378649321926
2025-04-10,-0.014456273634667394
2025-04-11,0.004039045492991056
2025-04-14,0.0031760122650597022
2025-04-15,0.004010061228317152
2025-04-16,-0.006516726862449973
2025-04-17,0.004866815880291364
2025-04-21,-0.006527784813189386
2025-04-22,0.009961894140704697
2025-04-23,0.005876133625013047
