date,return
2023-03-31,0.002690800733168144
2023-04-03,0.006271318295508351
2023-04-04,-0.009559341439397663
2023-04-05,0.0023702657792562527
2023-04-06,-0.0016844773245674122
2023-04-10,0.006522649622456069
2023-04-11,0.004267057458654193
2023-04-12,-0.0033000952304245235
2023-04-13,0.0011508861711781338
2023-04-14,0.0018363851193825731
2023-04-17,-0.0006808003462475391
2023-04-18,0.003513494843778126
2023-04-19,-0.002557619294536394
2023-04-20,0.0011522575163298654
2023-04-21,-0.0020247888074065596
2023-04-24,0.004239923916227101
2023-04-25,-0.004974733053994705
2023-04-26,-0.0030657585419770774
2023-04-27,0.0030914389404983404
2023-04-28,0.0042067114932388605
2023-05-01,-0.0017283441403558562
2023-05-02,-0.00987981284185798
2023-05-03,-0.006453411202850694
2023-05-04,-0.0063409838007513495
2023-05-05,0.009837724016994558
2023-05-08,0.0013610960013833516
2023-05-09,-0.0007404953487681906
2023-05-10,-0.0013494955555384087
2023-05-11,-0.0038863953382470735
2023-05-12,0.00018651021916411036
2023-05-15,0.0034456502014852874
2023-05-16,-0.012276766113574764
2023-05-17,0.011161684543658026
2023-05-18,0.009611560636638653
2023-05-19,0.002011212376689621
2023-05-22,-0.0028790408094351455
2023-05-23,-0.002139122270020388
2023-05-24,-0.004067249734835483
2023-05-25,0.00032051614628509316
2023-05-26,0.0014743183934649029
2023-05-30,-0.0054925933687925785
2023-05-31,-0.008055845497874869
2023-06-01,0.005585801714730183
2023-06-02,0.017442171227137582
2023-06-05,-0.004336821854302934
2023-06-06,0.009033699024015225
2023-06-07,0.011594154317156801
2023-06-08,0.00010216771493714203
2023-06-09,-0.0029832037498739293
2023-06-12,0.002721283506405375
2023-06-13,0.0063075436648047725
2023-06-14,-0.007757732447474698
2023-06-15,0.0053090460496092225
2023-06-16,-2.725265053339888e-06
2023-06-20,-0.004826156505400535
2023-06-21,0.0017131405109806247
2023-06-22,-0.0037020128878792343
2023-06-23,-0.0031149381359312977
2023-06-26,0.004311400905705894
2023-06-27,0.0094761630541141
2023-06-28,0.0011896161824570084
2023-06-29,0.003818566049605515
2023-06-30,0.0026704165358999864
2023-07-03,6.767518467630209e-05
2023-07-05,-0.001834300592254062
2023-07-06,-0.0018478492758289369
2023-07-07,0.003026033168789448
2023-07-10,0.00018792894854309996
2023-07-11,0.002379556679026874
2023-07-12,0.00033759357194142924
2023-07-13,-5.189882661579912e-05
2023-07-14,-0.0008079792720948689
2023-07-17,-0.0014657863225439216
2023-07-18,2.1353119066778576e-05
2023-07-19,0.001535899192533555
2023-07-20,0.0012159843309439504
2023-07-21,0.0023957302784571506
2023-07-24,0.0005248169261119033
2023-07-25,-0.0008321693203547785
2023-07-26,-0.001462437317893745
2023-07-27,0.0013090580492261573
2023-07-28,-0.0007315680747910715
2023-07-31,0.0003898250863513804
2023-08-01,0.0007021613623406569
2023-08-02,0.0025252907295946233
2023-08-03,-0.002244951854864516
2023-08-04,0.0002027000400508013
2023-08-07,-0.0014041011012102343
2023-08-08,-6.534053555262428e-05
2023-08-09,-0.0001143629489539129
2023-08-10,0.010621637412878044
2023-08-11,-0.003682852367317371
2023-08-14,-0.0028149227638005407
2023-08-15,0.0075304258975230935
2023-08-16,0.0015724719248844954
2023-08-17,-0.0027699822783614717
2023-08-18,-0.0007890806153750674
2023-08-21,0.0013950084344243356
2023-08-22,0.003625893735142458
2023-08-23,0.0031419635007592503
2023-08-24,0.0028767003678868124
2023-08-25,-0.0028770133975988036
2023-08-28,-0.004564196634707796
2023-08-29,-0.008244013218230864
2023-08-30,0.00035813589816350775
2023-08-31,-0.0002603177726056838
2023-09-01,-0.01156650942656304
2023-09-05,0.0019532603909495527
2023-09-06,0.003247975187223592
2023-09-07,0.0016879407491809187
2023-09-08,-0.0050593492808919905
2023-09-11,0.009135646941866842
2023-09-12,-0.008376458522608559
2023-09-13,0.007455884111523322
2023-09-14,-0.012050576150549282
2023-09-15,0.009374906616670684
2023-09-18,-0.000144141416912881
2023-09-19,0.0024664946014453723
2023-09-20,0.007770793996777345
2023-09-21,0.006513683819339803
2023-09-22,0.0020188893411283867
2023-09-25,-0.007004043178475942
2023-09-26,0.0030255384443465586
2023-09-27,-0.007904610217372038
2023-09-28,-0.003998740415174557
2023-09-29,0.005458117851605215
2023-10-02,0.010672962903626793
2023-10-03,0.004340266483716352
2023-10-04,0.010789186007115868
2023-10-05,0.0012163195534659473
2023-10-06,-0.005569728152148267
2023-10-09,-0.018222267756632073
2023-10-10,-0.0012701624276837387
2023-10-11,-0.0007011926025587498
2023-10-12,0.000916919003285663
2023-10-13,-0.010588416632796025
2023-10-16,-0.003749838961917182
2023-10-17,-0.004174463177945633
2023-10-18,-0.0001452882093180641
2023-10-19,0.0026633686136139567
2023-10-20,0.008714381880726508
2023-10-23,0.009550548092707051
2023-10-24,-0.0008165239036965802
2023-10-25,0.0007577253032108054
2023-10-26,0.001088960967170555
2023-10-27,0.004312286339268456
2023-10-30,0.0009950757259727227
2023-10-31,-0.0034865891525239947
2023-11-01,-2.4318422671238138e-05
2023-11-02,-0.010412126538177007
2023-11-03,0.00247333807348396
2023-11-06,0.006070556054659538
2023-11-07,0.008264077565076154
2023-11-08,0.0040592361905130905
2023-11-09,0.0008393450936336277
2023-11-10,-0.0032474543115164557
2023-11-13,-0.0008692055777208302
2023-11-14,-0.006287622912377158
2023-11-15,-0.001076550946342392
2023-11-16,0.011936893331104152
2023-11-17,-0.0040277132371945275
2023-11-20,-0.001686795452821561
2023-11-21,0.0018136554933379531
2023-11-22,-0.00038643969932513765
2023-11-24,-0.0006514119072638032
2023-11-27,0.0009560034967629868
2023-11-28,0.00027073584866182455
2023-11-29,-0.0008131867157147023
2023-11-30,-0.0005547783317173659
2023-12-01,-0.0004638828012786665
2023-12-04,0.0002455333935439147
2023-12-05,-0.0008047889806669487
2023-12-06,0.0015494779258230144
2023-12-07,0.0007834843291491832
2023-12-08,-0.00024205046751453905
2023-12-11,0.00046897002789634434
2023-12-12,0.000638331872626147
2023-12-13,0.002550665232733168
2023-12-14,0.003058359467532161
2023-12-15,-0.004073447220681225
2023-12-18,0.001106955317220801
2023-12-19,0.0025538187499833847
2023-12-20,-0.0018918067322296513
2023-12-21,0.0029954606967840104
2023-12-22,0.0004933204676259344
2023-12-26,0.0037752066823704186
2023-12-27,0.002349081038324144
2023-12-28,-0.00037266854424667246
2023-12-29,-0.0035497796235390766
2024-01-02,-0.008564820056149367
2024-01-03,-0.010045590277862778
2024-01-04,-0.004119439895595338
2024-01-05,0.0038818996323487817
2024-01-08,0.010565940556524935
2024-01-09,-0.0033177765528451977
2024-01-10,0.0024256945592588753
2024-01-11,-0.00039301981320957605
2024-01-12,-0.004355659571596911
2024-01-16,-0.0022608152614113828
2024-01-17,-0.0013731593962147905
2024-01-18,-0.0007354779003892056
2024-01-19,0.00800565769179536
2024-01-22,0.003916234406493887
2024-01-23,-0.0038488311895503707
2024-01-24,-0.0013396550524245377
2024-01-25,0.00481919660130983
2024-01-26,0.007283663256205261
2024-01-29,0.001998171077285338
2024-01-30,0.0066606011164949235
2024-01-31,-0.0069781815130115854
2024-02-01,0.0023271464714515857
2024-02-02,0.00471750720072582
2024-02-05,0.0003369535405018028
2024-02-06,0.0013152331614390256
2024-02-07,0.0001299456720275114
2024-02-08,0.0015232632797108133
2024-02-09,-0.0007914185861614382
2024-02-12,0.003389388149799933
2024-02-13,-0.0030027424651952674
2024-02-14,0.0073046080585552065
2024-02-15,0.002042738742272808
2024-02-16,7.06540513531047e-05
2024-02-20,-0.001421768425774733
2024-02-21,0.000785290135896818
2024-02-22,0.0030248299825809104
2024-02-23,0.0015647165162384882
2024-02-26,0.001613348834553643
2024-02-27,0.00030349053210855726
2024-02-28,0.0014828918844864707
2024-02-29,-0.0003372412142698473
2024-03-01,0.0013194613786538455
2024-03-04,0.00022656833458226417
2024-03-05,0.001898832548584212
2024-03-06,0.0008145188435163628
2024-03-07,-0.0007480859063467093
2024-03-08,7.728598677775819e-06
2024-03-11,0.002661349077997851
2024-03-12,0.003686539497881818
2024-03-13,0.005004849021200009
2024-03-14,0.0007225053123142295
2024-03-15,-0.0005012440366902203
2024-03-18,-0.0013958839793635255
2024-03-19,-0.0018297210924680203
2024-03-20,-0.0021649850039520773
2024-03-21,-0.0033247804350626108
2024-03-22,0.0022609038803709583
2024-03-25,0.0019064853986444797
2024-03-26,0.001097518072137924
2024-03-27,-0.005892901957437605
2024-03-28,-0.0019169880838662775
2024-04-01,-0.00010235021396710511
2024-04-02,0.0032286098086794245
2024-04-03,-0.0006342205564141917
2024-04-04,0.009205508018871432
2024-04-05,-0.00851498889590042
2024-04-08,0.0019400676582464612
2024-04-09,0.00850113475041155
2024-04-10,0.001464262388689918
2024-04-11,0.002540314206181056
2024-04-12,0.00398763570032766
2024-04-15,0.0005241596915646022
2024-04-16,0.0013247588001061201
2024-04-17,0.0008015713302970481
2024-04-18,-0.0010359402878706524
2024-04-19,-0.0061514674548875485
2024-04-22,-0.004073221509486319
2024-04-23,-0.0015348301310135705
