Date,masHedgeFund
2022-04-01,0.003919337297283887
2022-04-04,-0.004903223541391721
2022-04-05,-0.0018378118199751103
2022-04-06,0.0015787286377135779
2022-04-07,0.0035317928104154905
2022-04-08,0.005981125219736816
2022-04-11,-0.008658595219775966
2022-04-12,0.002670066613078337
2022-04-13,0.0025468234687453517
2022-04-14,0.0046212580121787195
2022-04-18,0.0009416171330129952
2022-04-19,-0.001851078247788407
2022-04-20,0.007995176960707395
2022-04-21,0.0004041680819999449
2022-04-22,-0.024534449645848277
2022-04-25,-0.004953036509849018
2022-04-26,0.010585744628912153
2022-04-27,0.004986288169867015
2022-04-28,-0.0083586019318036
2022-04-29,-0.009183461745709054
2022-05-02,-0.004041196113582779
2022-05-03,0.0020423533958024986
2022-05-04,0.0012687606621106795
2022-05-05,0.013262516977708527
2022-05-06,0.01652378749059502
2022-05-09,0.02112665182487583
2022-05-10,-0.0022921093330886544
2022-05-11,0.017882240918844383
2022-05-12,-0.002501438053940208
2022-05-13,-0.03643487604754225
2022-05-16,0.025072660268994795
2022-05-17,-0.02179085728802621
2022-05-18,0.013096257357435359
2022-05-19,-0.012202489675994022
2022-05-20,0.009757426855139473
2022-05-23,-0.007953919864441272
2022-05-24,0.02952276643392371
2022-05-25,-0.021356806843832454
2022-05-26,-0.04860864213862326
2022-05-27,-0.04597517576233412
2022-05-31,0.0006978685206353585
2022-06-01,-0.0008876742004926275
2022-06-02,-0.002914511771355599
2022-06-03,-0.005440964142600202
2022-06-06,0.0022858158977621112
2022-06-07,0.009921462924771696
2022-06-08,-0.012756769268442936
2022-06-09,-0.015426960474592355
2022-06-10,-0.026036192726309082
2022-06-13,-0.028986283101665733
2022-06-14,0.010669862156182708
2022-06-15,-0.008931151991411812
2022-06-16,-0.01718778090898987
2022-06-17,-0.013815802966624435
2022-06-21,0.01158720132258173
2022-06-22,-0.014920497203671834
2022-06-23,-0.02398054744801581
2022-06-24,0.0008301691718100024
2022-06-27,0.007853592089527961
2022-06-28,0.013448573061607405
2022-06-29,-0.0074521899197932395
2022-06-30,0.004765030017897187
2022-07-01,-0.0014669776745599439
2022-07-05,-0.01970319514969021
2022-07-06,0.001540885012328852
2022-07-07,0.00890024772480924
2022-07-08,-0.0003348988282918519
2022-07-11,0.004935889384144021
2022-07-12,-0.009568580608282473
2022-07-13,-0.0009874962228022532
2022-07-14,-0.009982995738721412
2022-07-15,0.011452883575592043
2022-07-18,-0.00532809273435686
2022-07-19,0.018583897384353953
2022-07-20,-0.0072934707419420874
2022-07-21,-0.00019745293112782836
2022-07-22,-0.003139421245294649
2022-07-25,0.004761995293041332
2022-07-26,-0.010563312910063072
2022-07-27,0.01213835132181873
2022-07-28,0.0028600929030311306
2022-07-29,0.0047414789020303605
2022-08-01,-0.0008224723644693066
2022-08-02,-0.00967147423528325
2022-08-03,-0.003143893172433354
2022-08-04,-0.007604571091174406
2022-08-05,0.003123470880005197
2022-08-08,0.0028230295320901266
2022-08-09,-0.004926112729015331
2022-08-10,0.01219202582329304
2022-08-11,0.004013709574460345
2022-08-12,0.006811278891831751
2022-08-15,-0.003923317686653549
2022-08-16,0.0013843986117987317
2022-08-17,-0.00632636880464621
2022-08-18,0.00402126844514461
2022-08-19,-0.009642821697910975
2022-08-22,-0.007990834405943614
2022-08-23,0.0036492462573063378
2022-08-24,0.005699754746946617
2022-08-25,0.010253315428414567
2022-08-26,-0.014979910987787282
2022-08-29,-0.004529784019184135
2022-08-30,-0.012609763506111205
2022-08-31,-0.004562292889606079
2022-09-01,-0.0034975690736601672
2022-09-02,0.005346202002962208
2022-09-06,-0.008635818131156436
2022-09-07,0.003582195270290578
2022-09-08,0.003896308799355541
2022-09-09,0.00837434816715521
2022-09-12,0.0023471536563015594
2022-09-13,-0.01997367130247618
2022-09-14,0.005755066333691827
2022-09-15,-0.004543829611895034
2022-09-16,-0.0037507403180796484
2022-09-19,0.009870849911622459
2022-09-20,-0.004569131941986937
2022-09-21,-0.007299329518502984
2022-09-22,0.00014221298404604177
2022-09-23,-0.02100172521668775
2022-09-26,-0.013194525907296528
2022-09-27,0.005779574452488445
2022-09-28,0.024088780499626372
2022-09-29,-0.010742166269333553
2022-09-30,-0.005373649585871831
2022-10-03,0.027242925525553074
2022-10-04,0.024068838112405455
2022-10-05,-0.0029334270361255355
2022-10-06,0.00930527552897975
2022-10-07,-0.0044636085916771595
2022-10-10,-0.003265561598356337
2022-10-11,-0.008605543257867887
2022-10-12,0.0003016871314356351
2022-10-13,0.01532121810846121
2022-10-14,-0.026221861755780118
2022-10-17,0.0018369443258245965
2022-10-18,0.01056167367293881
2022-10-19,0.0014325226875837593
2022-10-20,0.004828755161471854
2022-10-21,0.02213594764614224
2022-10-24,-0.0011269924468683135
2022-10-25,0.015103966555115145
2022-10-26,0.0032438864400048395
2022-10-27,0.0005646071584823886
2022-10-28,0.006840983874313311
2022-10-31,0.003677863789804725
2022-11-01,0.0077646329516039
2022-11-02,-0.01754789731377948
2022-11-03,0.00795157585674966
2022-11-04,0.016710602275372244
2022-11-07,0.0047574185914434075
2022-11-08,-0.0025512718949476376
2022-11-09,-0.0076653891446021305
2022-11-10,0.02520735260865159
2022-11-11,-0.0014201071405169907
2022-11-14,-0.0032773891150593704
2022-11-15,0.004652383503159996
2022-11-16,-0.005167369033851621
2022-11-17,-0.001927449061643105
2022-11-18,0.0005412686043428927
2022-11-21,-0.0006061179843791509
2022-11-22,0.011503062084788462
2022-11-23,2.969545053210787e-05
2022-11-25,0.001927688278420936
2022-11-28,-0.008834798292934765
2022-11-29,0.00571920153071126
2022-11-30,0.010288734266158395
2022-12-01,-0.001064652579379488
2022-12-02,0.0012266200459780663
2022-12-05,-0.00803240049650511
2022-12-06,-0.0038258642287838374
2022-12-07,0.0038041719902408566
2022-12-08,0.002972502382923903
2022-12-09,-0.004900199352425028
2022-12-12,0.005874355349061888
2022-12-13,0.007494456077679734
2022-12-14,-0.001807893917100012
2022-12-15,-0.0044077832187201516
2022-12-16,-0.0053327644661035345
2022-12-19,-0.002928905667161419
2022-12-20,-0.0009588994557148123
2022-12-21,0.00984365612316429
2022-12-22,-0.004596161884263816
2022-12-23,0.0027268960572921497
2022-12-27,0.0008550126015249848
2022-12-28,-0.008697726388728788
2022-12-29,0.008124310820477376
2022-12-30,-0.0019994395796602005
2023-01-03,-0.00043320925824064105
2023-01-04,0.011014805149919926
2023-01-05,0.00017506828737823277
2023-01-06,0.016749793657603762
2023-01-09,-0.006497818032273339
2023-01-10,0.00656004391353715
2023-01-11,0.004038919069583535
2023-01-12,0.006585985632289404
2023-01-13,-7.008644051342827e-06
2023-01-17,-0.0027689857980627286
2023-01-18,-0.00458801097350936
2023-01-19,-0.004863089564300371
2023-01-20,0.009679290105425453
2023-01-23,0.006207952466971589
2023-01-24,0.0008870106925373822
2023-01-25,0.003156894928801446
2023-01-26,0.01614396413732
2023-01-27,-0.005070236498883274
2023-01-30,-0.009679047284754327
2023-01-31,0.005262568814987878
2023-02-01,0.007425614505777389
2023-02-02,0.0004785735004020353
2023-02-03,-0.004117402484631105
2023-02-06,-0.010038393721551131
2023-02-07,0.010674305883006774
2023-02-08,-0.006437239951481044
2023-02-09,-0.005547945058892889
2023-02-10,0.004062842730148786
2023-02-13,0.005404020748996485
2023-02-14,0.002848341988674452
2023-02-15,-0.00028588121048855886
2023-02-16,-0.007873261730015346
2023-02-17,-0.011745370448199677
2023-02-21,-0.009786703456928558
2023-02-22,2.6229793411269853e-05
2023-02-23,0.003920714945384374
2023-02-24,-0.005229752883850858
2023-02-27,0.003970636407692352
2023-02-28,0.0010702245574252256
