Date,masHedgeFund
2022-04-01,0.0052194098654188
2022-04-04,-0.005045562902058154
2022-04-05,0.008011723414913297
2022-04-06,0.002676648744540877
2022-04-07,0.0025498554825948982
2022-04-08,0.004873264861928517
2022-04-11,-0.008620956391885315
2022-04-12,0.005596705895051679
2022-04-13,0.0076827129140288886
2022-04-14,0.0021711176649845676
2022-04-18,0.0019836015662784146
2022-04-19,0.0010225518959168234
2022-04-20,0.014620085156737739
2022-04-21,-0.0011374103152698156
2022-04-22,-0.01704448886624288
2022-04-25,-0.00594636209949273
2022-04-26,0.008356722829978791
2022-04-27,0.006077452886452228
2022-04-28,-0.009509995557220208
2022-04-29,-0.00042144280882250307
2022-05-02,-0.012580462903910128
2022-05-03,0.002957274813152555
2022-05-04,-0.0012636375908061659
2022-05-05,0.018537220294654988
2022-05-06,0.02840554725537503
2022-05-09,-0.005784975190590069
2022-05-10,0.0048427146549283595
2022-05-11,0.025708706465993103
2022-05-12,-0.002262183760434744
2022-05-13,-0.026119758725084874
2022-05-16,0.01939147049211898
2022-05-17,-0.03161105863118119
2022-05-18,0.027600163442537795
2022-05-19,-0.0075353008303498115
2022-05-20,0.0031609111820654068
2022-05-23,-0.017375787953290978
2022-05-24,0.028580613338945904
2022-05-25,-0.013533294433943022
2022-05-26,-0.028334783120229634
2022-05-27,-0.014748851191762946
2022-05-31,-0.007309788971649245
2022-06-01,-0.00012867136255145795
2022-06-02,-0.010225037426359496
2022-06-03,-0.0009898845173733628
2022-06-06,0.0028742459425543654
2022-06-07,0.009009476797847915
2022-06-08,-0.009899003004340545
2022-06-09,-0.013834748047275136
2022-06-10,-0.02334121785613319
2022-06-13,-0.03146335595207428
2022-06-14,0.0024051979744899032
2022-06-15,-0.006237993163340949
2022-06-16,-0.01997291051813188
2022-06-17,-0.008015364649597956
2022-06-21,0.007048707676524879
2022-06-22,-0.010926402492472786
2022-06-23,-0.02009686548592049
2022-06-24,-0.0028076821406428643
2022-06-27,0.003931292778821094
2022-06-28,0.020333620261003382
2022-06-29,0.008517941962802311
2022-06-30,0.006167433842980685
2022-07-01,-0.004714701871204041
2022-07-05,-0.011035861616872533
2022-07-06,0.0033667311877720874
2022-07-07,-0.01633492675324666
2022-07-08,-0.0009502130879109894
2022-07-11,0.013465676822188577
2022-07-12,-0.004827458059375234
2022-07-13,0.004109612057568546
2022-07-14,0.007016010094893943
2022-07-15,-0.004688514843043223
2022-07-18,-0.0014412293469894255
2022-07-19,0.001385533268722039
2022-07-20,0.00222998186501977
2022-07-21,-0.009246164179798622
2022-07-22,-0.0044482356846479165
2022-07-25,0.01061575814891369
2022-07-26,-0.01475263802981941
2022-07-27,0.016352914315278744
2022-07-28,0.0029504648833700298
2022-07-29,0.00992360863363051
2022-08-01,0.0003257565391849848
2022-08-02,-0.011158702864938808
2022-08-03,-0.013583731930445264
2022-08-04,-0.012393554194972789
2022-08-05,0.006987597398533829
2022-08-08,0.004427541343684949
2022-08-09,-0.0016072590563401823
2022-08-10,0.011500294592242888
2022-08-11,0.005174485489499947
2022-08-12,0.008070584057011443
2022-08-15,-0.0029511082111740583
2022-08-16,0.0005002131183458047
2022-08-17,-0.004051220340551498
2022-08-18,0.007693693995452167
2022-08-19,-0.0056108925848838975
2022-08-22,-0.01039610740853758
2022-08-23,0.002747164594158802
2022-08-24,0.003541168748989021
2022-08-25,0.007303950607783216
2022-08-26,-0.014719834193028025
2022-08-29,-0.0019380065243592703
2022-08-30,-0.008747913341522917
2022-08-31,-0.001845799294511452
2022-09-01,-0.002654966426943739
2022-09-02,0.002781535534960078
2022-09-06,-0.005254053101374501
2022-09-07,0.0032763598966827345
2022-09-08,0.004037869119496218
2022-09-09,0.008215474011268098
2022-09-12,0.006244977216282033
2022-09-13,-0.021526931227580204
2022-09-14,0.004702285022087471
2022-09-15,-0.005519536333037367
2022-09-16,-0.0021849189098620547
2022-09-19,0.007374698034216864
2022-09-20,-0.004852547531857931
2022-09-21,-0.009316350016737807
2022-09-22,-0.002977843148213699
2022-09-23,-0.014659944263005986
2022-09-26,-0.010824671830867993
2022-09-27,0.0027969210593630223
2022-09-28,0.01783163151981082
2022-09-29,-0.003722073609330301
2022-09-30,0.0012694748378025977
2022-10-03,0.017950625913886853
2022-10-04,0.017768051539904572
2022-10-05,0.00496625463339484
2022-10-06,0.00855960847010584
2022-10-07,-0.0022355090651379195
2022-10-10,-0.006468320500664038
2022-10-11,-0.003816497135350705
2022-10-12,0.0016575432741705587
2022-10-13,0.015858621738517042
2022-10-14,-0.02119767623896962
2022-10-17,0.001875506691198403
2022-10-18,0.004283393993637308
2022-10-19,0.005927944886712
2022-10-20,0.00334540707608344
2022-10-21,0.020939945866886633
2022-10-24,0.0008215548377490389
2022-10-25,0.010504516796769003
2022-10-26,0.005943016839278892
2022-10-27,0.0010977514453367476
2022-10-28,0.004413589971781651
2022-10-31,0.0016134339296198785
2022-11-01,0.005724145183866547
2022-11-02,-0.012936742285329372
2022-11-03,0.007728129739518863
2022-11-04,0.018972699351643696
2022-11-07,0.00750182083284523
2022-11-08,-0.002067859762701074
2022-11-09,-0.014124653706522827
2022-11-10,0.02551630990753373
2022-11-11,0.0034801835606828035
2022-11-14,-0.003823268054236606
2022-11-15,0.0019068026625725931
2022-11-16,-0.005503411896621624
2022-11-17,-0.0032691012530035035
2022-11-18,-9.010436975487313e-05
2022-11-21,-0.0007469854620207883
2022-11-22,0.014065835844216723
2022-11-23,0.00027436416645354456
2022-11-25,-0.0010581598217443977
2022-11-28,-0.009383977399431087
2022-11-29,0.008156276126814133
2022-11-30,0.01481935137681023
2022-12-01,-0.0004329339867373827
2022-12-02,0.0003564644737243938
2022-12-05,-0.014077741229370333
2022-12-06,-0.0032207997591992
2022-12-07,0.003391976322675516
2022-12-08,0.004224776901167848
2022-12-09,-0.0037988095126424426
2022-12-12,0.005771287291959526
2022-12-13,0.0022458592516969578
2022-12-14,-0.0044876700280154225
2022-12-15,-0.005285054021538449
2022-12-16,-0.007250114397514773
2022-12-19,-0.005778516066559325
2022-12-20,-0.0006791967864840931
2022-12-21,0.012058109917992388
2022-12-22,-0.0031422085771281028
2022-12-23,0.0024445021680297163
2022-12-27,0.0018773001083050023
2022-12-28,-0.01091627085382696
2022-12-29,0.009315421432158688
2022-12-30,-0.003052719705953
2023-01-03,0.0023795345061914386
2023-01-04,0.0066694575692860525
2023-01-05,-0.0007865764690162536
2023-01-06,0.012944324964889065
2023-01-09,-0.004217784124768809
2023-01-10,0.005111583435692513
2023-01-11,0.00793505721461174
2023-01-12,0.004978600077665485
2023-01-13,0.0007822233457308592
2023-01-17,-0.0031470331233486304
2023-01-18,-0.005696406836217194
2023-01-19,-0.004555025613644181
2023-01-20,0.00888579520225763
2023-01-23,0.0036894760708099383
2023-01-24,-9.754654195426316e-05
2023-01-25,0.0024381476192671947
2023-01-26,0.01246297149349651
2023-01-27,-0.002505233898613679
2023-01-30,-0.008168714147899991
2023-01-31,0.0046620372068759686
2023-02-01,0.0033667666716019617
2023-02-02,-0.0021443467471631283
2023-02-03,-0.0032843272306728455
2023-02-06,-0.008644324015447569
2023-02-07,0.008399213576338882
2023-02-08,-0.00586832675096538
2023-02-09,-0.003949265036617744
2023-02-10,0.0042317048376885325
2023-02-13,0.003859613196137479
2023-02-14,0.0014932377092382598
2023-02-15,-0.0017264290801582982
2023-02-16,-0.007605197563910315
2023-02-17,-0.010574248568062439
2023-02-21,-0.009455966981993691
2023-02-22,-0.0008256422248582584
2023-02-23,0.004499970509369122
2023-02-24,-0.0057111524517755585
2023-02-27,0.0034228099225630526
2023-02-28,0.0035209829653106706
2023-03-01,0.005935791883211916
2023-03-02,0.004532038636935409
2023-03-03,0.009758849776642542
2023-03-06,-0.007037458023937182
2023-03-07,-0.008643494489917414
2023-03-08,0.0016934226738634095
2023-03-09,-0.010649785576119397
2023-03-10,-0.01218659577170611
2023-03-13,-0.009121691025372525
2023-03-14,0.003698875634860377
2023-03-15,-0.02070910144119975
2023-03-16,0.005841799481584697
2023-03-17,-0.0029804933613257756
2023-03-20,0.00697682729297755
2023-03-21,0.005978319832629753
2023-03-22,-0.005546680331078524
2023-03-23,0.002306517810151565
2023-03-24,-0.002503998808883523
2023-03-27,0.0004023662950534135
2023-03-28,-0.0003270986854997382
2023-03-29,0.011253705704777017
2023-03-30,0.003475144440316269
2023-03-31,0.007882668452696029
2023-04-03,0.0016079910447996948
2023-04-04,-0.021470792678636164
2023-04-05,0.0015533169659178725
2023-04-06,-0.005517299210976878
2023-04-10,0.011029779361992453
2023-04-11,0.007235494417317856
2023-04-12,-0.006201915725979834
2023-04-13,0.0024309650067835253
2023-04-14,-0.0007298393195642738
2023-04-17,0.0010542828581014962
2023-04-18,0.0029396851330114604
2023-04-19,-0.00483728260943872
2023-04-20,0.0003056367239318014
2023-04-21,-0.0021616440602026943
2023-04-24,0.004366054988791168
2023-04-25,-0.01232772795978454
2023-04-26,-0.006377021164772345
2023-04-27,0.005480967829321948
2023-04-28,0.006922689654170533
2023-05-01,-0.0007478881927210912
2023-05-02,-0.009157702874490692
2023-05-03,-0.004923043546529282
2023-05-04,-0.009595732086546516
2023-05-05,0.011587003627278492
2023-05-08,0.0006245833886795449
2023-05-09,-0.0023012028013559283
2023-05-10,-0.0014505136633825577
2023-05-11,-0.0016711568120151288
2023-05-12,0.0017399956146944007
2023-05-15,0.002572076206032392
2023-05-16,-0.003606599542488209
2023-05-17,0.00625087369198063
2023-05-18,0.007962354765658874
2023-05-19,-0.004693753142665069
2023-05-22,-0.008173070090305434
2023-05-23,-0.009690039237306713
2023-05-24,-0.006127416577141553
2023-05-25,0.00818977859904546
2023-05-26,0.0115238208840176
2023-05-30,-0.0019581305576148456
2023-05-31,-0.00574883752506028
2023-06-01,0.0087416149290791
2023-06-02,0.013497707206785003
2023-06-05,-0.003412063490159656
2023-06-06,0.013895231247627704
2023-06-07,0.0014967412500861421
2023-06-08,0.0011619851380753055
2023-06-09,0.002517685268712766
2023-06-12,0.008865410285958442
2023-06-13,0.0061224250928804125
2023-06-14,-0.003722137879861198
2023-06-15,0.004174984182263808
2023-06-16,-0.0032481170065372655
2023-06-20,-0.002890918979265078
2023-06-21,-0.0024547893023503242
2023-06-22,-0.003058199536555284
2023-06-23,-0.0069667022180361915
2023-06-26,0.003263640036870852
2023-06-27,0.009578467460835682
2023-06-28,-0.0002579664301846085
