Date,masHedgeFund
2022-04-01,0.0031586421977267687
2022-04-04,-0.004528921227123339
2022-04-05,0.007435021255367991
2022-04-06,0.005602046187695775
2022-04-07,0.0019180349684149167
2022-04-08,0.00652791776861239
2022-04-11,-0.00793415964182187
2022-04-12,0.0026235798376994524
2022-04-13,0.004497460014566412
2022-04-14,0.0035788880437990223
2022-04-18,0.002414455903897439
2022-04-19,-0.0014704156243320332
2022-04-20,0.009792352530532789
2022-04-21,-0.005767093495457343
2022-04-22,-0.021152175171561316
2022-04-25,-0.008910345702194511
2022-04-26,0.00401129782255083
2022-04-27,0.007917518111256294
2022-04-28,-0.003852881755385229
2022-04-29,-0.005903786069661465
2022-05-02,0.0013848251703358905
2022-05-03,0.008511781962308174
2022-05-04,0.009052579468087796
2022-05-05,-0.0019533531955693295
2022-05-06,0.014460555569200118
2022-05-09,-0.014132409381060751
2022-05-10,0.004287777788170244
2022-05-11,0.01926459089230126
2022-05-12,0.0017850130408219034
2022-05-13,-0.01939149146900221
2022-05-16,0.015915387582702945
2022-05-17,-0.015878985261748135
2022-05-18,0.014491121976129673
2022-05-19,-0.0016965747346332494
2022-05-20,-0.0038832294474402396
2022-05-23,-0.006205563331724728
2022-05-24,0.030860350210969223
2022-05-25,-0.010214609001737984
2022-05-26,-0.0195661881546374
2022-05-27,-0.015197853473917111
2022-05-31,-0.0031923873565797845
2022-06-01,-0.00921083928294697
2022-06-02,-0.008911114516422569
2022-06-03,-0.0008841225903742922
2022-06-06,-0.0013370829907615178
2022-06-07,0.01021891321098134
2022-06-08,-0.010566697562716554
2022-06-09,-0.015337806994344172
2022-06-10,-0.021678684178784602
2022-06-13,-0.029674308789763182
2022-06-14,0.0004171825844967447
2022-06-15,-0.002572375127427695
2022-06-16,-0.01746076093482618
2022-06-17,-0.010619433917732013
2022-06-21,0.005559771695690108
2022-06-22,-0.009113291635839182
2022-06-23,-0.017055058164295978
2022-06-24,-0.007086891158994857
2022-06-27,0.007579150339126484
2022-06-28,0.010358226875710086
2022-06-29,-0.0014293446084900907
2022-06-30,-0.00044728658757753337
2022-07-01,-0.008585986558057312
2022-07-05,0.0014528557399047237
2022-07-06,-0.0009204534080077265
2022-07-07,0.0037762494261672774
2022-07-08,0.002453411375268111
2022-07-11,0.006472629734362467
2022-07-12,-0.00661121098125772
2022-07-13,0.00229851784414703
2022-07-14,-0.004497362284712425
2022-07-15,0.006248098126445001
2022-07-18,-0.007383756080048265
2022-07-19,0.004211186024077218
2022-07-20,0.003783291562295288
2022-07-21,0.004987159887340331
2022-07-22,-0.004591167188202072
2022-07-25,0.0013693726989516541
2022-07-26,-0.011197853291919801
2022-07-27,0.01203176359351743
2022-07-28,0.001815066253347375
2022-07-29,0.004093757124917552
2022-08-01,0.00011447170339584645
2022-08-02,-0.006592984517842959
2022-08-03,0.006235784859399018
2022-08-04,-0.0017646776210280546
2022-08-05,-0.0007812463196232855
2022-08-08,0.004612201889090839
2022-08-09,-0.0048946767260024115
2022-08-10,0.010997483675853958
