Date,masHedgeFund
2022-04-01,0.008716430309209766
2022-04-04,-0.009364197142450736
2022-04-05,0.0077638091832406
2022-04-06,0.005218573385548764
2022-04-07,0.0038199328808128374
2022-04-08,0.006767161539180888
2022-04-11,-0.007264829549030738
2022-04-12,0.0036697180851417155
2022-04-13,0.005040525640698679
2022-04-14,0.0029737131262428385
2022-04-18,0.0027200086159069325
2022-04-19,2.7979745351291996e-05
2022-04-20,0.006475686965385252
2022-04-21,-0.008593173306371216
2022-04-22,-0.03167945777748682
2022-04-25,-0.005896916154599308
2022-04-26,-0.0011733337936425947
2022-04-27,0.004859963116313315
2022-04-28,0.006137384604233187
2022-04-29,-0.002873132874942952
2022-05-02,-0.005243311378821058
2022-05-03,0.0036858609628747097
2022-05-04,0.0026640053683164577
2022-05-05,0.005140933414098825
2022-05-06,0.00984713205344212
2022-05-09,0.014493487964247764
2022-05-10,-0.0013328846035157715
2022-05-11,0.012758738634156108
2022-05-12,-0.001082564514470974
2022-05-13,-0.022330974393601655
2022-05-16,0.02497301605184954
2022-05-17,-0.02624068241704902
2022-05-18,0.023500938313164577
2022-05-19,-0.007239492264037084
2022-05-20,0.0029284080531879475
2022-05-23,-0.002319931919193774
2022-05-24,0.02493396563081518
2022-05-25,-0.01375589188001558
2022-05-26,-0.01880166878049694
2022-05-27,-0.011218471932462726
2022-05-31,-0.007552205212584928
2022-06-01,-0.002453274432542396
2022-06-02,-0.01431168984560105
2022-06-03,0.006253167050203734
2022-06-06,-0.0038149414929899983
2022-06-07,0.010483909714819717
2022-06-08,-0.011703186162980495
2022-06-09,-0.00696319962967773
2022-06-10,-0.015501403066770614
2022-06-13,-0.028758499460809772
2022-06-14,0.011820856361370424
2022-06-15,-0.009447328205154704
2022-06-16,-0.01731725122062333
2022-06-17,-0.014999370262328449
2022-06-21,0.002633160828128478
2022-06-22,-0.011271071666994814
2022-06-23,-0.013177606472149495
2022-06-24,-0.009413622609707906
2022-06-27,0.00909609044670856
2022-06-28,0.016608529600917077
2022-06-29,-0.012583260112702721
2022-06-30,0.00541894124630149
2022-07-01,0.0001235115336961634
2022-07-05,-0.009288961452123545
2022-07-06,-0.0054804077863770395
2022-07-07,-0.008223690795866934
2022-07-08,0.002070106697481755
2022-07-11,0.020339680999396315
2022-07-12,-0.00972272124524265
2022-07-13,0.01927519416461365
2022-07-14,-0.005703016426217067
2022-07-15,0.0010959779960841853
2022-07-18,-0.011682684412202882
2022-07-19,0.010345885549822187
2022-07-20,-0.0003009965611172616
2022-07-21,-0.0019075486284170218
2022-07-22,-0.004446939027295205
2022-07-25,0.005287016221366292
2022-07-26,-0.009831535265178992
2022-07-27,0.008864459850666195
2022-07-28,0.004939763152937315
2022-07-29,0.0078021860572086155
2022-08-01,-0.00021531719955880657
2022-08-02,-0.00835644238907507
2022-08-03,-0.005681219422248418
2022-08-04,-0.0060702235419966
2022-08-05,-0.003592184566117096
2022-08-08,0.0067606045722048425
2022-08-09,0.00043290039388654833
2022-08-10,0.014186533947175617
2022-08-11,0.01105932148222144
2022-08-12,0.005897654610250935
2022-08-15,-0.005240557570783122
2022-08-16,-0.0008186916068452232
2022-08-17,-0.005125352452944876
2022-08-18,0.005356056595253511
2022-08-19,-0.007133348241178616
2022-08-22,-0.008503562496966821
2022-08-23,0.0030753457263883455
2022-08-24,0.005407695303091042
2022-08-25,0.010101487991923452
2022-08-26,-0.014926692434224953
2022-08-29,-0.0038578944248760516
2022-08-30,-0.009606188252141767
2022-08-31,-0.003660692365290541
2022-09-01,-0.0028458115130171047
2022-09-02,0.002339541245169885
2022-09-06,-0.0054774721316578345
2022-09-07,0.003610408771412388
2022-09-08,0.004177122223251173
2022-09-09,0.0072305147953335425
2022-09-12,0.007048363452650364
2022-09-13,-0.027352056093016275
2022-09-14,0.004373357638825182
2022-09-15,-0.006850621455797179
2022-09-16,-0.0042142737651026385
2022-09-19,0.010409360049560501
2022-09-20,-0.010450135147348827
2022-09-21,-0.011406416997321145
2022-09-22,-0.004223895375637388
2022-09-23,-0.025429155056350017
2022-09-26,-0.015073842243633728
2022-09-27,0.003254287051325244
2022-09-28,0.023312757699287534
2022-09-29,-0.009588299302293657
2022-09-30,-0.006324558957013449
2022-10-03,0.027634122817688178
2022-10-04,0.025782848923048718
2022-10-05,-0.0016609977509755014
2022-10-06,0.001358634341063647
2022-10-07,-0.008381721514137963
2022-10-10,-0.0006701779694547882
2022-10-11,-0.0037056418358083487
2022-10-12,-0.0007948589629862557
2022-10-13,0.0161230364748548
2022-10-14,-0.02063103993792237
2022-10-17,0.006882110461225777
2022-10-18,0.00623049385693486
2022-10-19,-0.0017140828428401367
2022-10-20,0.0073991536894932874
2022-10-21,0.018948037812855034
2022-10-24,0.0012825302103312008
2022-10-25,0.012395427254004332
2022-10-26,0.0037797648231205905
2022-10-27,-0.0024891714253346686
2022-10-28,0.012648049117074178
2022-10-31,-0.0015632275201404866
2022-11-01,0.004813146278560332
2022-11-02,-0.01464978581517995
2022-11-03,0.0038327112615517134
2022-11-04,0.013030784464816092
2022-11-07,0.004354102418892225
2022-11-08,0.0018617396390900876
2022-11-09,-0.016189313920497606
2022-11-10,0.030995672657393225
2022-11-11,0.005586494434099976
2022-11-14,-0.003115414973934305
2022-11-15,0.0021721942110251025
2022-11-16,-0.004902918387085009
2022-11-17,-0.0017126925196211396
2022-11-18,0.0015700749563938299
2022-11-21,0.002596454878118326
2022-11-22,0.01386004422388254
2022-11-23,-0.0008829649728321343
2022-11-25,-5.938530693527788e-06
2022-11-28,-0.009551058329236528
2022-11-29,0.00443729906990864
2022-11-30,0.011723673691371284
2022-12-01,-0.0008234772970063808
2022-12-02,0.003928012295683958
2022-12-05,-0.007719940007549386
2022-12-06,-0.00033275323623527253
2022-12-07,-0.0009743740124660283
2022-12-08,0.0031714789393779697
2022-12-09,-0.006370313307698994
2022-12-12,0.005238116158285067
2022-12-13,0.002154421421903807
2022-12-14,-0.0046718148167879114
2022-12-15,-0.01537021203417821
2022-12-16,-0.005483961476174581
2022-12-19,-0.004054505749309101
2022-12-20,0.0008001014338210322
2022-12-21,0.008869711216961784
2022-12-22,-0.001965840051196377
2022-12-23,0.001204106825364537
2022-12-27,0.0017059005271795602
2022-12-28,-0.010344015483744973
2022-12-29,0.007593471676046848
2022-12-30,-0.003559730421823115
2023-01-03,-0.0012255214162550931
2023-01-04,0.01238726126386247
2023-01-05,0.0002681716705279502
2023-01-06,0.016317131181564637
2023-01-09,-0.0036368006639789785
2023-01-10,0.00991378901058293
2023-01-11,0.007934821883843757
2023-01-12,0.005059528421379911
2023-01-13,0.001514040732903732
2023-01-17,-0.0041525941317339665
2023-01-18,-0.005500453475369649
2023-01-19,-0.004431727784556916
